NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
WP_OXIDATIVE_PHOSPHORYLATION	62		Rejected!	
WP_ARYLAMINE_METABOLISM	6		Rejected!	
WP_PHOTODYNAMIC_THERAPYINDUCED_AP1_SURVIVAL_SIGNALING	51		Rejected!	
WP_NAD_METABOLISM_SIRTUINS_AND_AGING	11		Rejected!	
WP_FATTY_ACID_BIOSYNTHESIS	22		Rejected!	
WP_CORTICOTROPINRELEASING_HORMONE_SIGNALING_PATHWAY	93		Rejected!	
WP_GPCRS_CLASS_C_METABOTROPIC_GLUTAMATE_PHEROMONE	16		Rejected!	
WP_AMPLIFICATION_AND_EXPANSION_OF_ONCOGENIC_PATHWAYS_AS_METASTATIC_TRAITS	17		Rejected!	
WP_EXERCISEINDUCED_CIRCADIAN_REGULATION	49		Rejected!	
WP_PI3KAKTMTOR_SIGNALING_PATHWAY_AND_THERAPEUTIC_OPPORTUNITIES	30		Rejected!	
WP_LNCRNAMEDIATED_MECHANISMS_OF_THERAPEUTIC_RESISTANCE	12		Rejected!	
WP_INSULIN_SIGNALLING_IN_HUMAN_ADIPOCYTES_NORMAL_CONDITION	8		Rejected!	
WP_NEURAL_CREST_DIFFERENTIATION	102		Rejected!	
WP_CATALYTIC_CYCLE_OF_MAMMALIAN_FLAVINCONTAINING_MONOOXYGENASES_FMOS	5		Rejected!	
WP_APOPTOSIS_MODULATION_BY_HSP70	19		Rejected!	
WP_SEROTONIN_TRANSPORTER_ACTIVITY	11		Rejected!	
WP_TNF_RELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING_PATHWAY	42		Rejected!	
WP_SCFA_AND_SKELETAL_MUSCLE_SUBSTRATE_METABOLISM	6		Rejected!	
WP_NRF2_PATHWAY	145		Rejected!	
WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_PREGNANCY_AND_LACTATION_STAGE_3_OF_4	33		Rejected!	
WP_RAC1PAK1P38MMP2_PATHWAY	69		Rejected!	
WP_SYNAPTIC_VESICLE_PATHWAY	52		Rejected!	
WP_OVARIAN_INFERTILITY_GENES	32		Rejected!	
WP_METABOLISM_OF_SPINGOLIPIDS_IN_ER_AND_GOLGI_APPARATUS	20		Rejected!	
WP_TCA_CYCLE_AKA_KREBS_OR_CITRIC_ACID_CYCLE	18		Rejected!	
WP_PARKINSONS_DISEASE_PATHWAY	84		Rejected!	
WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY	76		Rejected!	
WP_MFAP5MEDIATED_OVARIAN_CANCER_CELL_MOTILITY_AND_INVASIVENESS	13		Rejected!	
WP_TYPE_III_INTERFERON_SIGNALING	10		Rejected!	
WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_PART_3_OF_3	89		Rejected!	
WP_LET7_INHIBITION_OF_ES_CELL_REPROGRAMMING	15		Rejected!	
WP_GLOBO_SPHINGOLIPID_METABOLISM	21		Rejected!	
WP_UREA_CYCLE_AND_METABOLISM_OF_AMINO_GROUPS	21		Rejected!	
WP_NONHOMOLOGOUS_END_JOINING	11		Rejected!	
WP_HEME_BIOSYNTHESIS	9		Rejected!	
WP_ONE_CARBON_METABOLISM	31		Rejected!	
WP_H19_ACTION_RBE2F1_SIGNALING_AND_CDKBETACATENIN_ACTIVITY	16		Rejected!	
WP_OVERVIEW_OF_NANOPARTICLE_EFFECTS	19		Rejected!	
WP_GLYCOLYSIS_AND_GLUCONEOGENESIS	45		Rejected!	
WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS	158		Rejected!	
WP_CONSTITUTIVE_ANDROSTANE_RECEPTOR_PATHWAY	32		Rejected!	
WP_LUNG_FIBROSIS	63		Rejected!	
WP_SIMPLIFIED_DEPICTION_OF_MYD88_DISTINCT_INPUTOUTPUT_PATHWAY	19		Rejected!	
WP_NANOMATERIAL_INDUCED_APOPTOSIS	20		Rejected!	
WP_BLOOD_CLOTTING_CASCADE	23		Rejected!	
WP_ETHANOL_METABOLISM_RESULTING_IN_PRODUCTION_OF_ROS_BY_CYP2E1	10		Rejected!	
WP_INSULIN_SIGNALING	161		Rejected!	
WP_SULFATION_BIOTRANSFORMATION_REACTION	18		Rejected!	
WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	17		Rejected!	
WP_SEROTONIN_RECEPTOR_2_AND_ELKSRFGATA4_SIGNALING	20		Rejected!	
WP_ROBO4_AND_VEGF_SIGNALING_PATHWAYS_CROSSTALK	6		Rejected!	
WP_NANOPARTICLE_TRIGGERED_REGULATED_NECROSIS	12		Rejected!	
WP_NUCLEAR_RECEPTORS_IN_LIPID_METABOLISM_AND_TOXICITY	35		Rejected!	
WP_TCA_CYCLE_AND_DEFICIENCY_OF_PYRUVATE_DEHYDROGENASE_COMPLEX_PDHC	16		Rejected!	
WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR	81		Rejected!	
WP_LEPTIN_SIGNALING_PATHWAY	76		Rejected!	
WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT	114		Rejected!	
WP_METHYLATION_PATHWAYS	10		Rejected!	
WP_NLR_PROTEINS	9		Rejected!	
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	90		Rejected!	
WP_ESTROGEN_RECEPTOR_PATHWAY	13		Rejected!	
WP_GASTRIC_CANCER_NETWORK_2	33		Rejected!	
WP_PHYTOCHEMICAL_ACTIVITY_ON_NRF2_TRANSCRIPTIONAL_ACTIVATION	15		Rejected!	
WP_IL7_SIGNALING_PATHWAY	25		Rejected!	
WP_TRYPTOPHAN_METABOLISM	42		Rejected!	
WP_SPHINGOLIPID_PATHWAY	30		Rejected!	
WP_COMPLEMENT_ACTIVATION	22		Rejected!	
WP_ALPHA_6_BETA_4_SIGNALING_PATHWAY	35		Rejected!	
WP_SLEEP_REGULATION	38		Rejected!	
WP_ADIPOGENESIS	131		Rejected!	
WP_NEOVASCULARISATION_PROCESSES	37		Rejected!	
WP_ATR_SIGNALING	9		Rejected!	
WP_TYROBP_CAUSAL_NETWORK	63		Rejected!	
WP_SUPRESSION_OF_HMGB1_MEDIATED_INFLAMMATION_BY_THBD	9		Rejected!	
WP_SEROTONIN_AND_ANXIETY	17		Rejected!	
WP_NCRNAS_INVOLVED_IN_STAT3_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA	17		Rejected!	
WP_EV_RELEASE_FROM_CARDIAC_CELLS_AND_THEIR_FUNCTIONAL_EFFECTS	9		Rejected!	
WP_STATIN_PATHWAY	33		Rejected!	
WP_ARACHIDONATE_EPOXYGENASE_EPOXIDE_HYDROLASE	7		Rejected!	
WP_EXTRACELLULAR_VESICLEMEDIATED_SIGNALING_IN_RECIPIENT_CELLS	30		Rejected!	
WP_LEPTIN_INSULIN_OVERLAP	17		Rejected!	
WP_ATM_SIGNALING_NETWORK_IN_DEVELOPMENT_AND_DISEASE	46		Rejected!	
WP_BONE_MORPHOGENIC_PROTEIN_BMP_SIGNALLING_AND_REGULATION	12		Rejected!	
WP_REGULATION_OF_ACTIN_CYTOSKELETON	150		Rejected!	
WP_INITIATION_OF_TRANSCRIPTION_AND_TRANSLATION_ELONGATION_AT_THE_HIV1_LTR	37		Rejected!	
WP_TUMOR_SUPPRESSOR_ACTIVITY_OF_SMARCB1	33		Rejected!	
WP_BLADDER_CANCER	41		Rejected!	
WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE	93		Rejected!	
WP_REGULATION_OF_WNTBCATENIN_SIGNALING_BY_SMALL_MOLECULE_COMPOUNDS	18		Rejected!	
WP_GPR40_PATHWAY	16		Rejected!	
WP_DEVELOPMENT_OF_PULMONARY_DENDRITIC_CELLS_AND_MACROPHAGE_SUBSETS	13		Rejected!	
WP_CELL_DIFFERENTIATION_INDEX	42		Rejected!	
WP_PHOTODYNAMIC_THERAPYINDUCED_NFKB_SURVIVAL_SIGNALING	35		Rejected!	
WP_ESC_PLURIPOTENCY_PATHWAYS	118		Rejected!	
WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION	48		Rejected!	
WP_BDNFTRKB_SIGNALING	33		Rejected!	
WP_REGULATION_OF_APOPTOSIS_BY_PARATHYROID_HORMONERELATED_PROTEIN	22		Rejected!	
WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_INVOLUTION_STAGE_4_OF_4	10		Rejected!	
WP_HFE_EFFECT_ON_HEPCIDIN_PRODUCTION	7		Rejected!	
WP_IL2_SIGNALING_PATHWAY	42		Rejected!	
WP_INSULIN_SIGNALLING_IN_HUMAN_ADIPOCYTES_DIABETIC_CONDITION	8		Rejected!	
WP_STEROID_BIOSYNTHESIS	10		Rejected!	
WP_LEPTIN_AND_ADIPONECTIN	10		Rejected!	
WP_NOTCH_SIGNALING_PATHWAY_NETPATH	63		Rejected!	
WP_NSP1_FROM_SARSCOV2_INHIBITS_TRANSLATION_INITIATION_IN_THE_HOST_CELL	17		Rejected!	
WP_NAD_METABOLISM	16		Rejected!	
WP_PRADERWILLI_AND_ANGELMAN_SYNDROME	66		Rejected!	
WP_STRUCTURAL_PATHWAY_OF_INTERLEUKIN_1_IL1	50		Rejected!	
WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_PART_2_OF_3	33		Rejected!	
WP_MITOCHONDRIAL_GENE_EXPRESSION	20		Rejected!	
WP_CANONICAL_AND_NONCANONICAL_NOTCH_SIGNALING	27		Rejected!	
WP_MESODERMAL_COMMITMENT_PATHWAY	155		Rejected!	
WP_PPAR_ALPHA_PATHWAY	26		Rejected!	
WP_PTF1A_RELATED_REGULATORY_PATHWAY	11		Rejected!	
WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY	38		Rejected!	
WP_APOE_AND_MIR146_IN_INFLAMMATION_AND_ATHEROSCLEROSIS	9		Rejected!	
WP_AFLATOXIN_B1_METABOLISM	7		Rejected!	
WP_MAPK_AND_NFKB_SIGNALLING_PATHWAYS_INHIBITED_BY_YERSINIA_YOPJ	12		Rejected!	
WP_PPAR_SIGNALING_PATHWAY	67		Rejected!	
WP_VITAMIN_A_AND_CAROTENOID_METABOLISM	44		Rejected!	
WP_PDGF_PATHWAY	40		Rejected!	
WP_ANGIOGENESIS	24		Rejected!	
WP_LIVER_X_RECEPTOR_PATHWAY	10		Rejected!	
WP_EDA_SIGNALLING_IN_HAIR_FOLLICLE_DEVELOPMENT	13		Rejected!	
WP_REGULATION_OF_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY	145		Rejected!	
WP_IL17_SIGNALING_PATHWAY	32		Rejected!	
WP_TLR4_SIGNALING_AND_TOLERANCE	30		Rejected!	
WP_ONCOSTATIN_M_SIGNALING_PATHWAY	66		Rejected!	
WP_NCRNAS_INVOLVED_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA	90		Rejected!	
WP_ERK_PATHWAY_IN_HUNTINGTONS_DISEASE	15		Rejected!	
WP_MIRNA_TARGETS_IN_ECM_AND_MEMBRANE_RECEPTORS	43		Rejected!	
WP_REGULATION_OF_MICROTUBULE_CYTOSKELETON	49		Rejected!	
WP_PREGNANE_X_RECEPTOR_PATHWAY	33		Rejected!	
WP_NONGENOMIC_ACTIONS_OF_125_DIHYDROXYVITAMIN_D3	71		Rejected!	
WP_FACTORS_AND_PATHWAYS_AFFECTING_INSULINLIKE_GROWTH_FACTOR_IGF1AKT_SIGNALING	37		Rejected!	
WP_AMINO_ACID_METABOLISM	91		Rejected!	
WP_NOTCH_SIGNALING	47		Rejected!	
WP_NANOPARTICLEMEDIATED_ACTIVATION_OF_RECEPTOR_SIGNALING	29		Rejected!	
WP_TOLLLIKE_RECEPTOR_SIGNALING_RELATED_TO_MYD88	32		Rejected!	
WP_4HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION	18		Rejected!	
WP_ECTODERM_DIFFERENTIATION	144		Rejected!	
WP_PHYSIOLOGICAL_AND_PATHOLOGICAL_HYPERTROPHY_OF_THE_HEART	25		Rejected!	
WP_INTEGRINMEDIATED_CELL_ADHESION	104		Rejected!	
WP_EXRNA_MECHANISM_OF_ACTION_AND_BIOGENESIS	8		Rejected!	
WP_PREIMPLANTATION_EMBRYO	60		Rejected!	
WP_DOPAMINERGIC_NEUROGENESIS	30		Rejected!	
WP_HUMAN_COMPLEMENT_SYSTEM	99		Rejected!	
WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_PUBERTY_STAGE_2_OF_4	13		Rejected!	
WP_NOVEL_INTRACELLULAR_COMPONENTS_OF_RIGILIKE_RECEPTOR_RLR_PATHWAY	61		Rejected!	
WP_PILOCYTIC_ASTROCYTOMA	6		Rejected!	
WP_MONOAMINE_GPCRS	33		Rejected!	
WP_SIMPLIFIED_INTERACTION_MAP_BETWEEN_LOXL4_AND_OXIDATIVE_STRESS_PATHWAY	21		Rejected!	
WP_SYNTHESIS_AND_DEGRADATION_OF_KETONE_BODIES	5		Rejected!	
WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II	185		Rejected!	
WP_CELLTYPE_DEPENDENT_SELECTIVITY_OF_CCK2R_SIGNALING	13		Rejected!	
WP_ENERGY_METABOLISM	48		Rejected!	
WP_ENDODERM_DIFFERENTIATION	145		Rejected!	
WP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PATHWAY	30		Rejected!	
WP_HEMATOPOIETIC_STEM_CELL_GENE_REGULATION_BY_GABP_ALPHABETA_COMPLEX	22		Rejected!	
WP_MAPK_CASCADE	33		Rejected!	
WP_GLYCOGEN_SYNTHESIS_AND_DEGRADATION	40		Rejected!	
WP_FATTY_ACID_BETA_OXIDATION	34		Rejected!	
WP_MAPK_SIGNALING_PATHWAY	249		Rejected!	
WP_DNA_IRDOUBLE_STRAND_BREAKS_DSBS_AND_CELLULAR_RESPONSE_VIA_ATM	55		Rejected!	
WP_OSTEOBLAST_SIGNALING	14		Rejected!	
WP_NICOTINE_METABOLISM	6		Rejected!	
WP_PROLACTIN_SIGNALING_PATHWAY	76		Rejected!	
WP_NEURODEGENERATION_WITH_BRAIN_IRON_ACCUMULATION_NBIA_SUBTYPES_PATHWAY	44		Rejected!	
WP_OSTEOPONTIN_SIGNALING	13		Rejected!	
WP_CORI_CYCLE	17		Rejected!	
WP_CIRCADIAN_RHYTHM_RELATED_GENES	207		Rejected!	
WP_G13_SIGNALING_PATHWAY	40		Rejected!	
WP_TGIF_DISRUPTION_OF_SHH_SIGNALING	9		Rejected!	
WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	15		Rejected!	
WP_FOLLICLE_STIMULATING_HORMONE_FSH_SIGNALING_PATHWAY	27		Rejected!	
WP_HEART_DEVELOPMENT	46		Rejected!	
WP_IRINOTECAN_PATHWAY	13		Rejected!	
WP_FLUOROPYRIMIDINE_ACTIVITY	34		Rejected!	
WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	55		Rejected!	
WP_SEROTONIN_AND_ANXIETYRELATED_EVENTS	13		Rejected!	
WP_ARYL_HYDROCARBON_RECEPTOR_PATHWAY	48		Rejected!	
WP_PDGFRBETA_PATHWAY	29		Rejected!	
WP_FOLATE_METABOLISM	73		Rejected!	
WP_PHOTODYNAMIC_THERAPYINDUCED_UNFOLDED_PROTEIN_RESPONSE	29		Rejected!	
WP_SENESCENCE_AND_AUTOPHAGY_IN_CANCER	108		Rejected!	
WP_KENNEDY_PATHWAY_FROM_SPHINGOLIPIDS	15		Rejected!	
WP_TCA_CYCLE_NUTRIENT_UTILIZATION_AND_INVASIVENESS_OF_OVARIAN_CANCER	5		Rejected!	
WP_DOPAMINE_METABOLISM	14		Rejected!	
WP_ENDOMETRIAL_CANCER	63		Rejected!	
WP_BMP_SIGNALING_PATHWAY_IN_EYELID_DEVELOPMENT	20		Rejected!	
WP_MICRORNAS_IN_CARDIOMYOCYTE_HYPERTROPHY	101		Rejected!	
WP_GLUCOCORTICOID_RECEPTOR_PATHWAY	71		Rejected!	
WP_SECRETION_OF_HYDROCHLORIC_ACID_IN_PARIETAL_CELLS	5		Rejected!	
WP_G1_TO_S_CELL_CYCLE_CONTROL	64		Rejected!	
WP_INTEGRATED_CANCER_PATHWAY	45		Rejected!	
WP_GPCRS_OTHER	94		Rejected!	
WP_AMPACTIVATED_PROTEIN_KINASE_AMPK_SIGNALING	68		Rejected!	
WP_TAMOXIFEN_METABOLISM	21		Rejected!	
WP_TCELL_RECEPTOR_AND_COSTIMULATORY_SIGNALING	29		Rejected!	
WP_NANOMATERIALINDUCED_INFLAMMASOME_ACTIVATION	7		Rejected!	
WP_HYPOTHETICAL_CRANIOFACIAL_DEVELOPMENT_PATHWAY	8		Rejected!	
WP_TARGET_OF_RAPAMYCIN_TOR_SIGNALING	37		Rejected!	
WP_PRION_DISEASE_PATHWAY	37		Rejected!	
WP_SIGNALING_PATHWAYS_IN_GLIOBLASTOMA	83		Rejected!	
WP_DEGRADATION_PATHWAY_OF_SPHINGOLIPIDS_INCLUDING_DISEASES	10		Rejected!	
WP_PROTEASOME_DEGRADATION	64		Rejected!	
WP_ACETYLCHOLINE_SYNTHESIS	7		Rejected!	
WP_INFLAMMATORY_RESPONSE_PATHWAY	33		Rejected!	
WP_ASSOCIATION_BETWEEN_PHYSICOCHEMICAL_FEATURES_AND_TOXICITY_ASSOCIATED_PATHWAYS	68		Rejected!	
WP_GPCRS_CLASS_B_SECRETINLIKE	24		Rejected!	
WP_IL9_SIGNALING_PATHWAY	19		Rejected!	
WP_OXIDATIVE_STRESS	34		Rejected!	
WP_ENDOCHONDRAL_OSSIFICATION	65		Rejected!	
WP_GENE_REGULATORY_NETWORK_MODELLING_SOMITOGENESIS	11		Rejected!	
WP_NAD_BIOSYNTHESIS_II_FROM_TRYPTOPHAN	8		Rejected!	
WP_COMPLEMENT_AND_COAGULATION_CASCADES	59		Rejected!	
WP_CELL_CYCLE	122		Rejected!	
WP_ENDOTHELIN_PATHWAYS	34		Rejected!	
WP_MATRIX_METALLOPROTEINASES	30		Rejected!	
WP_OXIDATION_BY_CYTOCHROME_P450	63		Rejected!	
WP_APOPTOSIS	86		Rejected!	
WP_COMMON_PATHWAYS_UNDERLYING_DRUG_ADDICTION	42		Rejected!	
WP_IL6_SIGNALING_PATHWAY	43		Rejected!	
WP_NUCLEAR_RECEPTORS	39		Rejected!	
WP_TYPE_II_DIABETES_MELLITUS	22		Rejected!	
WP_P38_MAPK_SIGNALING_PATHWAY	34		Rejected!	
WP_IRON_METABOLISM_IN_PLACENTA	12		Rejected!	
WP_ARYL_HYDROCARBON_RECEPTOR_NETPATH	48		Rejected!	
WP_TNF_ALPHA_SIGNALING_PATHWAY	94		Rejected!	
WP_NUCLEOTIDE_METABOLISM	19		Rejected!	
WP_APOPTOSIS_MODULATION_AND_SIGNALING	93		Rejected!	
WP_DIFFERENTIATION_OF_WHITE_AND_BROWN_ADIPOCYTE	25		Rejected!	
WP_DRUG_INDUCTION_OF_BILE_ACID_PATHWAY	17		Rejected!	
WP_RANKLRANK_RECEPTOR_ACTIVATOR_OF_NFKB_LIGAND_SIGNALING_PATHWAY	55		Rejected!	
WP_DNA_MISMATCH_REPAIR	23		Rejected!	
WP_WNT_SIGNALING	117		Rejected!	
WP_MICRORNA_FOR_TARGETING_CANCER_GROWTH_AND_VASCULARIZATION_IN_GLIOBLASTOMA	9		Rejected!	
WP_SULINDAC_METABOLIC_PATHWAY	5		Rejected!	
WP_ESTROGEN_SIGNALING_PATHWAY	23		Rejected!	
WP_FAS_LIGAND_FASL_PATHWAY_AND_STRESS_INDUCTION_OF_HEAT_SHOCK_PROTEINS_HSP_REGULATION	44		Rejected!	
WP_HYPERTROPHY_MODEL	20		Rejected!	
WP_HEDGEHOG_SIGNALING_PATHWAY_NETPATH	16		Rejected!	
WP_CANNABINOID_RECEPTOR_SIGNALING	29		Rejected!	
WP_EFFECTS_OF_NITRIC_OXIDE	8		Rejected!	
WP_RETINOBLASTOMA_GENE_IN_CANCER	88		Rejected!	
WP_SREBF_AND_MIR33_IN_CHOLESTEROL_AND_LIPID_HOMEOSTASIS	19		Rejected!	
WP_ACE_INHIBITOR_PATHWAY	17		Rejected!	
WP_CARDIAC_PROGENITOR_DIFFERENTIATION	53		Rejected!	
WP_PATHWAYS_AFFECTED_IN_ADENOID_CYSTIC_CARCINOMA	66		Rejected!	
WP_MIRNA_REGULATION_OF_PROSTATE_CANCER_SIGNALING_PATHWAYS	59		Rejected!	
WP_HUMAN_THYROID_STIMULATING_HORMONE_TSH_SIGNALING_PATHWAY	68		Rejected!	
WP_CARDIAC_HYPERTROPHIC_RESPONSE	57		Rejected!	
WP_CANONICAL_AND_NONCANONICAL_TGFB_SIGNALING	17		Rejected!	
WP_EPO_RECEPTOR_SIGNALING	26		Rejected!	
WP_APOPTOSISRELATED_NETWORK_DUE_TO_ALTERED_NOTCH3_IN_OVARIAN_CANCER	54		Rejected!	
WP_DDX1_AS_A_REGULATORY_COMPONENT_OF_THE_DROSHA_MICROPROCESSOR	9		Rejected!	
WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY	70		Rejected!	
WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY	144		Rejected!	
WP_TRIACYLGLYCERIDE_SYNTHESIS	26		Rejected!	
WP_EBOLA_VIRUS_PATHWAY_ON_HOST	131		Rejected!	
WP_OSTEOCLAST_SIGNALING	16		Rejected!	
WP_MICROGLIA_PATHOGEN_PHAGOCYTOSIS_PATHWAY	40		Rejected!	
WP_PEPTIDE_GPCRS	75		Rejected!	
WP_COMPOSITION_OF_LIPID_PARTICLES	10		Rejected!	
WP_NUCLEOTIDEBINDING_OLIGOMERIZATION_DOMAIN_NOD_PATHWAY	41		Rejected!	
WP_WNT_SIGNALING_IN_KIDNEY_DISEASE	38		Rejected!	
WP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	91		Rejected!	
WP_LTF_DANGER_SIGNAL_RESPONSE_PATHWAY	20		Rejected!	
WP_MEVALONATE_PATHWAY	7		Rejected!	
WP_SPLICING_FACTOR_NOVA_REGULATED_SYNAPTIC_PROTEINS	42		Rejected!	
WP_NAD_BIOSYNTHETIC_PATHWAYS	22		Rejected!	
WP_BIOGENIC_AMINE_SYNTHESIS	16		Rejected!	
WP_HEDGEHOG_SIGNALING_PATHWAY	44		Rejected!	
WP_PHOTODYNAMIC_THERAPYINDUCED_HIF1_SURVIVAL_SIGNALING	37		Rejected!	
WP_MACROPHAGE_MARKERS	9		Rejected!	
WP_PHOTODYNAMIC_THERAPYINDUCED_NFE2L2_NRF2_SURVIVAL_SIGNALING	23		Rejected!	
WP_TRANSSULFURATION_AND_ONE_CARBON_METABOLISM	32		Rejected!	
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	26		Rejected!	
WP_HOMOLOGOUS_RECOMBINATION	13		Rejected!	
WP_HYPOTHESIZED_PATHWAYS_IN_PATHOGENESIS_OF_CARDIOVASCULAR_DISEASE	25		Rejected!	
WP_ETHANOL_EFFECTS_ON_HISTONE_MODIFICATIONS	31		Rejected!	
WP_ERBB_SIGNALING_PATHWAY	91		Rejected!	
WP_INTERLEUKIN11_SIGNALING_PATHWAY	44		Rejected!	
WP_FATTY_ACID_OMEGA_OXIDATION	15		Rejected!	
WP_VITAMIN_D_RECEPTOR_PATHWAY	185		Rejected!	
WP_FOCAL_ADHESIONPI3KAKTMTORSIGNALING_PATHWAY	309		Rejected!	
WP_IL4_SIGNALING_PATHWAY	55		Rejected!	
WP_WNT_SIGNALING_PATHWAY_NETPATH	53		Rejected!	
WP_IL3_SIGNALING_PATHWAY	49		Rejected!	
WP_CELL_DIFFERENTIATION_INDEX_EXPANDED	50		Rejected!	
WP_MONOAMINE_TRANSPORT	32		Rejected!	
WP_TCELL_ANTIGEN_RECEPTOR_TCR_SIGNALING_PATHWAY	91		Rejected!	
WP_GASTRIC_ACID_PRODUCTION	7		Rejected!	
WP_ONE_CARBON_METABOLISM_AND_RELATED_PATHWAYS	54		Rejected!	
WP_SMALL_LIGAND_GPCRS	19		Rejected!	
WP_VEGFAVEGFR2_SIGNALING_PATHWAY	438		Rejected!	
WP_GANGLIO_SPHINGOLIPID_METABOLISM	13		Rejected!	
WP_LNCRNA_INVOLVEMENT_IN_CANONICAL_WNT_SIGNALING_AND_COLORECTAL_CANCER	103		Rejected!	
WP_PANCREATIC_ADENOCARCINOMA_PATHWAY	89		Rejected!	
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	17		Rejected!	
WP_CILIARY_LANDSCAPE	219		Rejected!	
WP_EXTRACELLULAR_VESICLES_IN_THE_CROSSTALK_OF_CARDIAC_CELLS	28		Rejected!	
WP_PI3KAKT_SIGNALING_PATHWAY	345		Rejected!	
WP_INHIBITION_OF_EXOSOME_BIOGENESIS_AND_SECRETION_BY_MANUMYCIN_A_IN_CRPC_CELLS	18		Rejected!	
WP_NONSMALL_CELL_LUNG_CANCER	72		Rejected!	
WP_BREAST_CANCER_PATHWAY	156		Rejected!	
WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER	44		Rejected!	
WP_METHIONINE_METABOLISM_LEADING_TO_SULPHUR_AMINO_ACIDS_AND_RELATED_DISORDERS	11		Rejected!	
WP_SOMATROPH_AXIS_GH_AND_ITS_RELATIONSHIP_TO_DIETARY_RESTRICTION_AND_AGING	6		Rejected!	
WP_CALORIC_RESTRICTION_AND_AGING	8		Rejected!	
WP_FIBRIN_COMPLEMENT_RECEPTOR_3_SIGNALING_PATHWAY	42		Rejected!	
WP_RESISTIN_AS_A_REGULATOR_OF_INFLAMMATION	33		Rejected!	
WP_THERMOGENESIS	108		Rejected!	
WP_METABOLIC_PATHWAY_OF_LDL_HDL_AND_TG_INCLUDING_DISEASES	17		Rejected!	
WP_THE_HUMAN_IMMUNE_RESPONSE_TO_TUBERCULOSIS	23		Rejected!	
WP_THE_ALTERNATIVE_PATHWAY_OF_FETAL_ANDROGEN_SYNTHESIS	12		Rejected!	
WP_MET_IN_TYPE_1_PAPILLARY_RENAL_CELL_CARCINOMA	59		Rejected!	
WP_HEREDITARY_LEIOMYOMATOSIS_AND_RENAL_CELL_CARCINOMA_PATHWAY	20		Rejected!	
WP_TRYPTOPHAN_CATABOLISM_LEADING_TO_NAD_PRODUCTION	16		Rejected!	
WP_TRANSCRIPTIONAL_CASCADE_REGULATING_ADIPOGENESIS	13		Rejected!	
WP_OXYSTEROLS_DERIVED_FROM_CHOLESTEROL	46		Rejected!	
WP_MTHFR_DEFICIENCY	27		Rejected!	
WP_THE_EFFECT_OF_PROGERIN_ON_THE_INVOLVED_GENES_IN_HUTCHINSONGILFORD_PROGERIA_SYNDROME	39		Rejected!	
WP_ROLE_OF_ALTERED_GLYCOLYSATION_OF_MUC1_IN_TUMOUR_MICROENVIRONMENT	9		Rejected!	
WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER	74		Rejected!	
WP_RETT_SYNDROME_CAUSING_GENES	49		Rejected!	
WP_GENOTOXICITY_PATHWAY	63		Rejected!	
WP_NRF2ARE_REGULATION	23		Rejected!	
WP_LIPID_METABOLISM_PATHWAY	29		Rejected!	
WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION	54		Rejected!	
WP_RAS_SIGNALING	185		Rejected!	
WP_PYRIMIDINE_METABOLISM_AND_RELATED_DISEASES	17		Rejected!	
WP_PURINE_METABOLISM_AND_RELATED_DISORDERS	22		Rejected!	
